population	median_age	dependency_ratio	pct_4family	schoolyr_avrg	pct_degree	pct_earner	pct_wmn_noincome	pct_incometwice	pct_belowminimum	pct_recepients	income	motorization	avgvehicle	avgabroad	village
85425.8335	27	90.35694628	11.96973171	14.22059476	55.21265941	75.40593827	12.35735109	28.87136685	28.40270732	0.578279403	6533.041136	40.76855997	1408.055807	8.68764508	MODIINMAKKABBIMREUT
60045.62561	11	195.0749434	59.13774725	12.21672254	3.618375533	49.27989466	26.29484503	2.111053853	60.08500939	2.08661889	1009.221635	4.899102172	1247.280714	1.232648671	MODIIN ILLIT
11186.6771	29	78.32682708	10.90534979	13.93961148	47.37900549	74.93700449	12.47100242	25.96363445	32.46492394	1.948746693	6472.030244	43.17063849	1374.189733	7.300908809	MAZKERET BATYA
3547.416637	27	65.01464574	8.884688091	10.68147242	12.06961994	64.44469842	38.88236148	4.102405313	49.27000097	4.03110248	2895.318563	29.95573763	1261.54762	1.472937366	MAZRAA
24758.4752	32	84.50473296	9.902710215	12.77026507	35.15460912	63.74011393	20.5525682	16.42211726	36.4127237	1.078418593	4374.196345	36.42360264	1327.674789	5.922690218	MATTE ASHER
54804.46855	18	125.2238728	38.57800388	13.69765178	41.27781766	75.15334431	14.33760758	13.53061823	43.02515525	0.703368784	3553.328366	25.43332698	1311.006079	3.949554865	 MATTE BINYAMIN
48864.39944	28	87.65883647	15.07636722	13.12855561	37.53602521	70.39759234	16.62583423	16.67719742	34.91528879	0.538987499	4816.4526	39.32928681	1361.830293	5.979245604	MATTE YEHUDA
6948.265486	30	82.98594531	16.14349776	14.9272917	58.59904269	72.90729744	9.004888002	32.18193804	29.52084754	0.259057459	7721.064338	46.49383539	1443.126735	8.349264892	METAR
17203.37598	28	91.88600693	13.09782609	13.30306756	40.29307236	65.91798554	21.69186313	16.40305194	37.25565165	0.621970944	4394.731681	38.41416191	1315.092565	5.924431998	MENASHE
3375.300938	26	85.12168947	12.45733788	10.63077176	10.75494148	53.81053893	57.6719858	3.680668344	62.56496936	5.421738783	1798.277282	31.63097829	1322.055939	0.620327069	MASADE
3002.77417	33	80.66479943	6.947890819	13.03442508	36.62365245	63.60401014	17.22612975	12.50177624	36.81997028	1.898244649	4119.678469	42.06756694	1297.858385	3.442123354	MIELYA
37070.25404	27	83.76274766	15.44336811	12.69225712	26.47279636	75.46302336	10.4179419	11.83214446	36.09585541	2.311983796	4533.740752	30.41658176	1318.699779	4.527298108	MAALE ADUMMIM
9486.743233	30	71.51664049	8.888888889	12.61087683	25.28690524	74.77254427	15.94067085	14.42536172	33.73015478	0.811658945	5023.447548	45.51503276	1355.764498	4.647681488	MAALE YOSEF
13651.51295	22	100.8868235	27.14016933	10.52816325	14.11311506	51.13491353	64.37041677	4.227257761	50.03918873	4.680799867	1970.6781	26.31716571	1303.512845	0.571975065	MaALE IRON
21110.51955	33	74.89469182	10.54937647	12.12417122	26.15400798	65.1507351	16.11621797	8.415364643	37.76033405	8.107698317	3814.168241	29.18105231	1265.094879	3.846766419	MAALOTTARSHIHA
4998.999231	25	89.52220031	22.51732102	11.99361825	20.93943817	63.64951171	22.29051909	6.932572028	51.88750955	6.281257218	2842.732737	21.66561486	1305.95981	3.257510148	MIZPE RAMON
13030.31203	25	90.0921666	21.81818182	12.29803916	21.85887469	70.08131216	19.82419337	9.036411881	42.73445882	1.258555363	3590.539084	36.03889465	1317.201112	2.600149953	MEROM HAGALIL
11935.85095	24	102.5523161	22.50174703	12.95836153	28.86882506	65.86779094	15.09019654	11.75933684	37.98568159	0.891179901	3570.96053	32.44859771	1350.2007	2.610558959	MERHAVIM
25183.6701	24	87.49312985	16.61248375	13.50966548	50.16342772	71.05865619	22.01943005	22.98567744	38.56612579	1.028444222	5329.047301	38.36626751	1335.533186	6.745692455	MISGAV
7594.093477	22	98.60828257	34.16738568	11.08310217	12.85578324	51.86348242	59.57538128	3.365005222	51.09258749	3.397377195	1973.924183	23.78568679	1456.116824	0.596988026	MESHHED
53277.53689	36	78.06300089	6.580679126	12.29850246	27.98318263	64.1307524	16.25167243	14.1942556	35.92908072	5.970621365	4550.988145	31.59650192	1350.410317	5.200353527	NAHARIYYA
6871.361341	16	153.539235	53.30396476	5.920962526	5.323068596	33.5353406	86.65545902	1.00026926	56.27800852	2.99795033	780.6794984	17.18445602	1303.235036	0.098128839	NEVE MIDBAR
7657.848929	17	137.5873777	53.74449339	13.80571344	43.83294084	65.49050917	16.15113896	14.5204389	41.69327557	0.194417749	3187.199783	25.46285605	1332.946877	2.886033561	NAHAL SOREQ
11695.09917	21	102.7681234	31.80076628	10.79538785	14.22248495	56.31033177	51.85515722	3.333394662	54.89480363	2.855897117	2002.770332	23.59012636	1203.480807	0.512482421	NAHEF
44299.44322	33	81.00110059	6.704524638	13.62815399	45.62643481	73.4596376	11.82604042	24.71639403	29.54437345	1.546321204	6300.919631	42.78204043	1389.650807	7.186623272	NES ZIYYONA
74246.78672	26	85.37142678	17.8105604	11.33557042	17.22708507	54.84602823	50.62999026	5.304493874	47.11838413	4.583363335	2566.20025	30.71516303	1369.35398	1.977272906	NAZARETH
40361.58878	39	74.8465444	5.227012591	11.87137675	26.52941366	62.04790043	16.14724459	6.338956247	40.25596597	12.69523861	3625.948871	28.96002779	1331.908709	4.581691473	NAZERAT ILLIT
23314.72328	36	64.54549464	3.101534443	12.89272719	34.8034808	70.65494774	11.50008113	15.46371893	36.60876796	5.618767096	5278.311959	38.73998962	1320.400669	6.441800165	NESHER
29455.70508	22	104.7907138	32.65588915	12.13732345	14.72785946	64.8139324	19.12097933	4.84085866	48.46949133	4.966755412	2572.726433	20.13274074	1340.07244	1.600604545	NETIVOT
195762.4065	34	82.99409718	11.25791357	11.9304033	27.29679604	65.11031594	16.72195516	11.44984814	39.40184251	5.298742579	4098.33183	30.00582119	1340.443871	5.979734017	NETANYA
3942.858699	24	78.13930861	12.39669421	10.91333732	14.85572624	57.7956173	40.63691528	5.31831214	51.79344222	1.749999309	2582.610365	25.72368156	1252.171811	0.585103668	SAJUR
3468.690064	39	94.57557304	10.23391813	14.30171978	59.51677969	58.90607155	30.76522685	36.27786936	28.17280422	0.201805289	9931.830166	69.10606882	2015.544864	23.62324471	SAVYON
28136.48077	24	87.82632256	16.54475043	11.59264386	19.7671049	56.26061512	49.14457103	4.883976883	50.60925372	5.611931403	2330.617232	30.92118153	1271.967854	1.251410375	SAKHNIN
2360.634526	22	93.5131788	21.73913043	9.956396579	14.98444531	58.17944609	60.15269583	5.804721759	46.19049091	3.431280832	2414.656922	20.57772927	1453.61695	0.380784416	GHAJAR
7265.595901	37	94.57827157	22.46941046	14.89719909	56.91033035	66.82679806	14.65625392	35.68277624	28.18837641	0.523012847	8485.050458	53.73593243	1570.387961	11.8539305	OMER
5248.898361	27	77.40673988	12.72229822	11.78692592	24.28970891	64.14990072	27.95901781	7.161705935	46.41456443	3.962736287	3309.72101	35.6432646	1313.53717	2.468937125	EILABUN
7292.350449	21	102.2551889	29.61608775	9.821789789	5.342609824	50.4968109	73.67152246	3.102744688	48.08228153	3.839639934	1908.885756	25.0493876	1502.094048	0.746235093	ILUT
12065.489	22	92.9950905	23.91418106	11.17457059	12.45442057	51.08222159	64.43753126	2.125927263	55.26033057	3.795950583	1788.604771	23.45824013	1254.231757	0.844902639	EIN MAHEL
46981.33394	32	75.37855528	9.005628518	11.33232532	16.52765384	60.20671446	26.24679745	6.089106392	44.86937513	9.410120211	3153.070518	25.24851492	1277.903278	2.887716141	AKKO
3115.131322	17	136.4560617	46.55172414	11.98599229	5.183320529	57.43945065	31.69575237	2.7703576	61.20792695	2.740182515	1573.293271	11.42072952	1159.18329	1.71621606	IMMANUEL
11968.82521	34	79.3859747	7.248416608	12.68164385	31.92593997	60.16590771	20.4928353	11.06725904	42.26302806	0.760308538	3665.427081	33.51639055	1345.680284	6.045500212	EMEQ HAYARDEN
11589.6539	29	87.53380308	16.75017895	12.86604965	32.41929865	63.72515142	16.47169384	10.16354385	40.03605372	0.647128902	3626.615504	30.6576421	1342.134728	4.060451587	EMEQ HAMAAYANOT
40106.36487	32	90.01458116	7.659819543	13.74628282	46.99349507	70.55299898	15.89258564	21.53346011	35.38381744	0.269283941	5654.512838	46.65115019	1415.459734	8.550984746	EMEQ HEFER
34757.17317	29	87.03605417	10.98617943	14.03330172	52.00346194	70.06459152	14.36150408	23.21136753	34.5306431	0.276201979	5800.453073	42.23741455	1401.612209	7.742042082	EMEQYIZREEL
14104.19861	23	109.0164695	28.55701312	12.86131945	25.07841644	66.89061503	17.06776402	13.59036847	38.49124874	0.39703432	3836.129367	31.80561953	1410.762035	6.551421187	EMEQ LOD
11552.52491	29	72.29065333	10.15801354	11.29760133	13.8915341	54.70897497	43.74516583	8.618353414	46.69099473	2.164029092	2922.115602	33.38207969	1295.087369	1.601303521	ISIFYA
42678.65272	33	73.72981799	9.669636229	11.87162796	19.89683194	66.47116362	15.84082347	7.740860836	42.91994485	7.087587184	3810.139821	28.92450949	1311.61429	3.490642944	AFULA
23037.50146	21	102.5632336	25.54744526	11.35458819	20.54599475	53.83785236	50.63816301	4.693114156	50.40344183	4.987520032	2107.296074	27.8653289	1286.236458	1.334165909	ARRABE
3921.19071	26	81.22643875	30.52064632	13.34134873	33.95865185	74.86001147	15.93389989	10.43164402	35.9999116	0.255024576	3993.6992	38.08141402	1364.954798	4.345649772	ARVOT HAYARDEN
24075.11124	33	83.55520249	26.65088757	11.20508884	20.10139265	63.32123648	15.24249498	8.429367646	42.71097777	9.78452494	3751.62029	21.53758485	1333.312925	5.170707172	ARAD
23331.79531	23	96.78694178	25.29239766	11.40325583	18.02225405	56.85107174	46.21346783	4.730369214	47.89533498	1.950128543	2331.055854	30.39137899	1252.651724	0.892824511	ARARA
14798.23596	14	178.5282176	55.83195135	9.08181557	7.884260122	39.65278994	77.87605236	4.088804323	46.97848892	6.304805534	1205.859515	14.21212027	1395.842494	0.408286538	ARARABANEGEV
11867.51169	24	87.50062257	18.71281774	10.17688615	8.89933221	60.2011341	49.10171631	2.310061891	51.0431043	2.502630776	2188.210277	24.57948126	1213.637919	0.875980207	FUREIDIS
2964.026207	32	68.90269481	5.896226415	12.09410493	25.93802758	60.93153027	25.54108645	7.735387618	41.39848453	3.373789333	3402.367863	37.31772195	1304.434895	2.155345899	FASSUTA
5494.698559	28	73.38018865	7.866507747	11.66249529	21.0979214	59.20899822	37.25976377	7.139185744	42.63008639	2.020129017	3146.130628	33.39173059	1275.12743	1.687441415	PEQIIN
34938.93361	33	78.35663581	8.630079598	12.86712362	34.71335786	70.9409786	14.74614562	15.27336746	35.75939228	2.9848805	4898.175811	39.99612726	1300.401602	5.477023324	PARDES HANNAKARKUR
5462.050284	31	53.91127294	6.791907514	13.66275871	41.31580084	75.02495147	12.39310942	21.79975274	36.48728138	0.238005865	6826.283794	52.56769771	1389.475812	9.138489093	PARDESIYYA
217950.6994	34	81.75042036	9.903348761	12.61909462	35.12747592	69.92158595	12.67875267	16.2086472	32.52563465	3.439751232	5110.877762	34.60377099	1336.67251	5.253962637	PETAH TIQWA
32876.18757	23	111.990142	30.58676654	11.484635	15.98945309	56.76421642	29.62744702	5.567841925	55.04152008	5.821698568	2258.104045	19.45641438	1268.036134	3.184487071	ZEFAT
4174.420081	19	122.8042647	39.80099502	14.1850579	48.24295202	77.56647588	11.98554853	13.03333312	41.89536869	1.316569025	3744.919819	28.010225	1296.950193	2.495751933	QEDUMIM
18560.91777	29	79.42581082	6.540247678	13.58642825	44.95588209	74.68489218	13.69413304	23.36378103	34.91462867	1.144666101	6217.870433	44.16815865	1390.887733	7.629378388	QADIMAZORAN
20645.23398	20	106.6210178	28.77182045	10.87390998	13.58662891	56.98957441	48.27277448	4.24807817	46.94396715	3.768424231	2266.646287	27.15882997	1268.757912	0.712488769	QALANSAWE
6736.39894	33	76.56953504	14.1216992	12.0521937	24.89948339	71.79668392	12.7969914	5.019109306	46.49009499	7.51143162	3399.749062	30.95960899	1257.437169	4.575955555	QAZRIN
35487.25788	35	83.39091272	4.610700304	13.97607792	52.07306947	70.05102261	13.37511245	27.43274619	27.88226532	1.445058523	6914.718802	44.34327545	1418.42796	8.443459645	QIRYAT ONO
7165.669146	21	120.3753062	32.45869776	12.18668887	25.59637538	69.26224307	13.63546014	3.664231485	54.17572387	4.120312504	2389.295904	14.92640792	1189.920413	2.27747136	QIRYAT ARBA
53227.88142	35	71.20932996	7.107512371	11.92897187	21.33664215	65.33830453	14.91724669	11.40434501	39.41830505	6.056698461	4220.229918	32.83049649	1337.520456	3.899988831	QIRYAT ATTA
38546.74961	38	72.65761112	4.016590264	12.37710729	29.07971419	65.34067601	13.82540845	13.7383496	36.04419029	5.585425547	4736.660107	35.33382744	1331.432905	5.347790603	QIRYAT BIALIK
49176.96716	30	79.13385042	13.7434555	11.490012	16.41156778	67.00537105	16.74490037	5.468396267	45.12777242	8.300167058	3279.95446	22.95265535	1290.478121	2.870195893	QIRYAT GAT
17277.02623	38	85.226577	5.782869613	13.95727859	51.01223642	65.23569612	14.99690909	23.60916297	35.93886629	1.199420357	6155.65495	46.4708227	1387.325394	8.576010265	QIRYAT TIVON
38526.48295	40	70.73616573	5.452586207	11.43779852	20.51431274	62.00902038	16.63597222	7.9689729	41.41191437	9.93861808	3788.054279	27.66509263	1283.059879	4.429800421	QIRYAT YAM
3702.451914	19	123.0889968	36.22920518	12.43363254	14.02543464	49.58529426	25.2524513	5.926989803	56.20960665	0.840765089	1756.738603	11.59525958	1310.79443	4.435364841	QIRYAT YEARIM
39228.18102	39	74.84637211	3.450400493	12.4212288	30.33377466	64.36078274	12.41049381	14.39281435	36.17053273	5.664295264	4811.362754	34.40070626	1332.59491	5.359002209	QIRYAT MOTZKIN
21226.40531	27	77.99813492	17.39130435	11.09491651	10.36101191	67.28840335	20.81808277	3.969024222	48.81723892	6.08798931	2877.750024	23.99258671	1259.501056	2.649845749	QIRYAT MALAKHI
10718.26064	31	69.75862492	10.89918256	11.85837676	17.15218697	71.50682439	13.20161112	8.233145531	40.7014106	3.554681239	4083.221542	36.24172477	1251.931171	3.397741902	QIRYAT EQRON
23094.00285	31	65.93099782	10.53984576	11.93951756	18.91314362	69.84937123	14.08262999	7.045782044	42.58720567	5.035939449	3826.042249	30.69897129	1276.937466	2.90621198	QIRYAT SHEMONA
6560.201793	25	76.53380316	23.41311134	13.29162791	35.15012647	73.01065712	13.51309913	10.51506181	43.17439698	1.631047388	4039.676158	32.08869341	1271.901999	4.353197696	QARNE SHOMERON
7309.054304	28	78.33416697	12.48923342	11.67584544	22.39517858	55.76122566	36.70484973	6.921188467	48.00253507	4.063453186	2838.457371	33.82649525	1279.238916	2.039705616	RAME
41182.93558	29	71.63841815	10.80052928	12.76359474	28.83372358	72.54298868	12.44957507	14.75125112	37.32364047	1.307463905	4993.251553	39.30649832	1323.729844	5.1571424	ROSHHAAYIN
2845.328743	33	73.68222292	10.83591331	13.13370658	34.82618742	73.61208872	16.4919748	14.68590737	45.05490136	1.265231657	4939.514324	45.68754082	1369.299195	7.233125061	ROSHPINNA
237406.1155	36	68.31683969	5.269339946	12.47508735	30.40668519	70.53446857	12.88462954	16.2347694	33.3093866	3.229137086	5455.38626	40.81469479	1376.730425	6.563220467	RISHONLEZIYYON
58645.42682	16	157.1806975	48.05337904	9.758472053	7.537140802	50.43912304	61.02734637	2.378040162	57.5364271	4.498219457	1373.129697	14.61571035	1337.481536	0.435117201	RAHAT
124794.9209	33	84.76115236	11.26524755	13.04531204	38.13212489	67.88438873	13.74420475	17.39714545	35.54252043	3.432838045	4972.629836	34.66194816	1332.624434	5.826104279	REHOVOT
17758.63266	23	87.60339745	22.24215247	10.86326485	10.24622974	53.01007201	61.41563276	3.690933477	50.44099704	3.130871677	2093.279961	27.80595765	1376.439843	0.997093147	REINE
10055.35771	18	133.9158876	42.5087108	12.3737233	6.49664092	57.44144431	21.2985565	3.683270041	58.65343632	2.229699241	1701.926855	12.99880058	1219.393776	0.970995878	REKHASIM
67889.42879	30	79.62252131	14.78781827	10.77579415	11.1803949	66.26844735	20.54339673	5.450734363	40.35885103	4.658594372	3332.72447	27.45848999	1267.099864	2.62215124	RAMLA
149296.2239	37	71.4979134	4.052718287	12.91088948	40.79087384	66.58594869	14.57939036	18.11532677	32.58116772	1.939058197	5655.503955	38.5270086	1382.150824	7.677909727	RAMATGAN
43759.06926	37	87.82268983	5.342540432	13.87268271	52.28994764	66.5492205	18.5007295	26.93268479	31.57694061	0.9167447	7129.638294	51.25502364	1571.298642	12.4184488	RAMATHASHARON
7348.359865	32	66.22275593	6.41025641	13.86469041	46.27183614	74.97725694	9.211181216	24.6884499	32.77388873	0.421862845	6637.770173	49.9385062	1390.825856	7.933469407	RAMATYISHAY
5660.654261	27	89.10220896	17.15481172	13.63359058	48.34264507	58.98729745	26.51516915	15.0260452	40.06134729	0.282652839	3495.842599	25.34880197	1332.486161	7.386754485	RAMATNEGEV
68550.05484	36	78.26147875	8.977212507	13.54208822	49.93111548	66.81310948	19.18407105	24.24448715	33.58550262	1.101384969	6505.671143	46.46515968	1454.213341	11.79640557	RAANNANA
5469.940411	22	103.2266441	22.59767687	10.69165248	12.38222836	60.87233087	39.59502849	3.703738133	44.05390735	3.76603737	2436.83661	27.29790275	1286.344787	1.199156584	SHIBLIUMMALGHANAM
8493.433879	15	168.3373861	51.78423237	7.807829721	6.911858359	45.13709191	62.38656212	2.068348798	50.320846	6.428495327	1228.270116	14.3281936	1261.311088	0.201561287	SEGEV-SHALOM
8866.771054	23	105.2773166	29.29292929	12.95196569	31.64759502	65.61601512	13.1567273	11.27002159	40.308174	0.564435762	3544.468192	30.57584262	1365.958359	2.009425155	SEDOT NEGEV
21867.5355	30	71.38332488	10.64453125	11.60121993	16.94485425	67.56263534	16.34371351	6.07708077	43.38707557	7.806092277	3476.28579	27.16979178	1298.657796	2.586263112	SEDEROT
19630.99028	26	78.19987848	8.606557377	14.39797789	55.7744412	75.29319414	11.51622571	32.74998724	30.70765698	0.203759461	7862.877847	46.48287856	1469.903512	9.868579539	SHOHAM
31401.87616	20	110.2710147	31.82322896	13.58911985	41.44561137	79.20405617	11.06533046	13.54038517	37.95138586	0.663993304	3951.94148	32.0958993	1297.458565	3.20652631	SHOMERON
6132.600158	32	73.58119062	6.638115632	11.91500937	16.83162849	72.04928661	14.57988937	8.56655064	39.57534649	5.218015063	4015.273057	33.8298752	1274.483861	3.464627545	SHELOMI
6381.195326	23	89.00418419	17.95366795	10.04403217	11.90442697	52.55481148	57.52910512	2.603345477	51.13596971	6.926601951	1984.803386	26.61155158	1233.798046	0.546602041	SHAAB
7051.484919	32	85.83921115	15.55555556	13.31513062	42.89340433	64.59092276	15.99386243	18.02148424	35.46903203	0.524712177	4550.45767	35.05575637	1301.872819	6.582268827	SHAAR HANEGEV
10148.24271	23	107.7918849	30.54074638	12.92091268	33.09191995	64.49727265	16.52555589	10.66443903	44.6232998	0.996396322	3367.11983	29.02362271	1304.483886	2.101541663	SHAFIR
38565.70629	25	83.7366999	15.9820504	10.34288192	12.95587194	55.1172439	50.33202905	5.059029249	47.51893257	4.763299254	2467.124851	31.12736341	1246.334929	1.618485294	SHEFARAM
417506.5597	35	57.85952733	5.599548651	12.68764901	42.96393707	67.95128466	17.36233052	19.00435276	32.86866941	2.736200713	6165.451043	38.33104992	1442.478954	11.00585602	TELAVIVYAFO
11397.03198	29	83.8422993	8.597560976	13.78672147	49.85490376	72.63282391	15.62984873	28.65654721	32.29581641	0.640517638	7132.226245	45.97508774	1449.619627	9.141280957	TELMOND
17529.13711	14	178.1763876	52.13543671	10.22048848	7.999123898	39.48348089	72.73498084	3.602385826	52.56711037	6.72594431	1132.383414	14.71523575	1260.52973	0.325113226	TELSHEVA
